imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
1,47009,57,40582,320.88503024463665,0.4264118609830699,0.3837706748847629,0.4047979344133799,False,0.0013288618065416813,0.0,1000.0,88,1.1882792097579613
2,19441,59,40582,320.88503024463665,5.117391322836962e-05,4.605652190553266e-05,4.5493512609840676e-05,True,1.594774090563078e-07,5.680400618528944e-06,999.9999545064874,88,1.1882792097579613
3,42252,86,40582,320.88503024463665,7.998717153132179,7.198845437818961,7.715143637772047,False,0.0249270498752594,0.0,999.9999545064874,88,1.1882792097579613
4,44656,89,40582,320.88503024463665,0.0027763484699533047,0.0024987136229579743,0.0025973468595473738,False,8.652159522171132e-06,0.0,999.9999545064874,88,1.1882792097579613
5,47242,0,40582,320.88503024463665,0.0050350843621997255,0.004531575925979753,0.0041637726938738365,True,1.5691241060267203e-05,0.000871311668325889,999.9957907337935,88,1.1882792097579613
6,44729,70,40582,320.88503024463665,0.0023375509303380474,0.0021037958373042428,0.0023039183020046954,False,7.284699222509516e-06,0.0,999.9957907337935,88,1.1882792097579613
7,45460,59,40582,320.88503024463665,54.93501264301798,49.44151137871618,52.023739688194304,False,0.17119842767715454,0.0,999.9957907337935,88,1.1882792097579613
8,47455,4,40582,320.88503024463665,155.04473685516746,139.54026316965073,147.52376085800861,False,0.4831784665584564,0.0,999.9957907337935,88,1.1882792097579613
9,41142,51,40582,320.88503024463665,25.902320178137245,23.312088160323523,21.5781986041855,True,0.08072149753570557,4.3241215739517465,978.417592129608,88,1.1882792097579613
10,42569,47,40582,320.88503024463665,9.738123602950546,8.764311242655491,8.677344626196353,True,0.030347703024744987,1.060778976754193,969.7402475034116,88,1.1882792097579613
11,47663,5,40582,320.88503024463665,1.8230386161564571,1.6407347545408115,1.598337520141423,True,0.005681282840669155,0.22470109601503419,968.1419099832702,88,1.1882792097579613
12,43247,17,40582,320.88503024463665,105.81051947175999,95.229467524584,103.35758805382149,False,0.329745888710022,0.0,968.1419099832702,88,1.1882792097579613
13,47589,66,40582,320.88503024463665,128.87515618696298,115.98764056826668,119.32495573591203,False,0.40162408351898193,0.0,968.1419099832702,88,1.1882792097579613
14,43247,46,40582,320.88503024463665,117.86594044526575,106.07934640073918,112.92701459654275,False,0.3673151731491089,0.0,968.1419099832702,88,1.1882792097579613
15,47548,76,40582,320.88503024463665,15.335249272037782,13.801724344834003,13.645528018910651,True,0.04779047891497612,1.6897212531271304,954.4963819643596,88,1.1882792097579613
16,42388,89,40582,320.88503024463665,43.78755245131138,39.40879720618024,37.258958426403794,True,0.13645869493484497,6.528594024907584,917.2374235379558,88,1.1882792097579613
17,42593,71,40582,320.88503024463665,169.3468118405886,152.41213065652974,154.07600739463302,False,0.5277491807937622,0.0,917.2374235379558,88,1.1882792097579613
18,42593,51,40582,320.88503024463665,0.018859778363783723,0.01697380052740535,0.015493064749728539,True,5.87742542847991e-05,0.0033667136140551838,917.221930473206,88,1.1882792097579613
19,17562,2,40582,320.88503024463665,40.83142975806682,36.74828678226014,39.15626363569842,False,0.12724629044532776,0.0,917.221930473206,88,1.1882792097579613
20,47548,87,40582,320.88503024463665,62.300880825216325,56.07079274269469,57.54729818964765,False,0.19415327906608582,0.0,917.221930473206,88,1.1882792097579613
21,45459,27,40582,320.88503024463665,0.0003058313176142209,0.0002752481858527988,0.00028945582230266843,False,9.530868965157424e-07,0.0,917.221930473206,88,1.1882792097579613
22,19441,55,40582,320.88503024463665,208.02285799562833,187.2205721960655,181.77342589878654,True,0.6482784748077393,26.249432096841787,735.4485045744195,88,1.1882792097579613
23,42488,93,40582,320.88503024463665,125.0493156252831,112.54438406275479,123.13926790977077,False,0.38970130681991577,0.0,735.4485045744195,88,1.1882792097579613
24,47548,80,40582,320.88503024463665,136.71508731021447,123.04357857919302,132.71778449570272,False,0.42605629563331604,0.0,735.4485045744195,88,1.1882792097579613
25,45457,21,40582,320.88503024463665,35.40799842387457,31.86719858148711,33.64145901809879,False,0.11034481227397919,0.0,735.4485045744195,88,1.1882792097579613
26,47009,41,40582,320.88503024463665,71.85164439604836,64.66647995644352,60.71715198081064,True,0.22391709685325623,11.134492415237716,674.7313525936089,88,1.1882792097579613
27,42993,8,40582,320.88503024463665,26.43487354651257,23.791386191861314,23.633035501379787,True,0.08238113671541214,2.801838045132783,651.0983170922291,88,1.1882792097579613
28,44002,39,40582,320.88503024463665,35.228943363017464,31.706049026715718,28.813212993165077,True,0.10978680849075317,6.415730369852387,622.285104099064,88,1.1882792097579613
29,44656,63,40582,320.88503024463665,23.508475418275044,21.15762787644754,19.69474502048504,True,0.07326136529445648,3.8137303977900032,602.590359078579,88,1.1882792097579613
30,40582,39,40582,320.88503024463665,0.003140448003991469,0.002826403203592322,0.0029298772331640614,False,9.786832379177213e-06,0.0,602.590359078579,88,1.1882792097579613
31,44584,93,40582,320.88503024463665,19.589072885287536,17.630165596758783,18.493205064853683,False,0.061047013849020004,0.0,602.590359078579,88,1.1882792097579613
32,14213,11,40582,320.88503024463665,82.48414974934157,74.23573477440742,81.17692047469546,False,0.2570520341396332,0.0,602.590359078579,88,1.1882792097579613
33,44729,71,40582,320.88503024463665,180.6555444731473,162.58999002583258,156.92617936921843,True,0.5629914999008179,23.72936510392887,445.6641797093606,88,1.1882792097579613
34,44729,87,40582,320.88503024463665,0.0017337075779410905,0.0015603368201469814,0.00151991152207369,True,5.402893293648958e-06,0.0002137960558674006,445.66265979783856,88,1.1882792097579613
