imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
49,40582,10,42593,500.0,500.0,450.0,466.42459535774776,False,1.0,0.0,1000.0,80,500.0
50,42569,3,42593,500.0,500.0,450.0,417.5777235248379,True,1.0,82.4222764751621,582.4222764751621,80,500.0
51,14108,89,42593,500.0,500.0,450.0,422.9917382227598,True,1.0,77.0082617772402,159.4305382524023,80,500.0
52,41142,38,42593,500.0,500.0,450.0,405.6626042775905,True,1.0,94.3373957224095,-246.2320660251882,80,500.0
53,42844,23,43013,500.0,500.0,450.0,475.8231939751925,False,1.0,0.0,1000.0,79,500.0
54,45461,69,43013,500.0,500.0,450.0,464.8365770932829,False,1.0,0.0,1000.0,79,500.0
55,42915,90,43013,500.0,500.0,450.0,468.4648840763702,False,1.0,0.0,1000.0,79,500.0
56,43787,56,43013,500.0,500.0,450.0,475.2656127919771,False,1.0,0.0,1000.0,79,500.0
57,43102,77,43013,500.0,500.0,450.0,446.3024197984506,True,1.0,53.697580201549385,553.6975802015494,79,500.0
58,13411,74,43013,500.0,500.0,450.0,456.18670763576046,False,1.0,0.0,553.6975802015494,79,500.0
59,47465,34,43013,500.0,500.0,450.0,417.5817298314892,True,1.0,82.41827016851079,136.11585037006017,79,500.0
60,45783,29,43013,500.0,500.0,450.0,415.3077066182376,True,1.0,84.6922933817624,-279.19185624817743,79,500.0
61,42838,29,43633,500.0,500.0,450.0,465.1562665611425,False,1.0,0.0,1000.0,78,500.0
62,42751,59,43633,500.0,500.0,450.0,447.39865855288195,True,1.0,52.601341447118045,552.6013414471181,78,500.0
63,13505,51,43633,500.0,500.0,450.0,455.871249583307,False,1.0,0.0,552.6013414471181,78,500.0
64,44729,27,43633,500.0,500.0,450.0,473.8498971674423,False,1.0,0.0,552.6013414471181,78,500.0
65,42593,22,43633,500.0,500.0,450.0,462.1246488000532,False,1.0,0.0,552.6013414471181,78,500.0
66,42593,37,43633,500.0,500.0,450.0,454.8221460592196,False,1.0,0.0,552.6013414471181,78,500.0
67,43813,27,43633,500.0,500.0,450.0,455.3286444670872,False,1.0,0.0,552.6013414471181,78,500.0
68,45363,25,43633,500.0,500.0,450.0,432.3555088256351,True,1.0,67.64449117436487,120.24583262148298,78,500.0
69,41142,79,43633,500.0,500.0,450.0,407.77360511111453,True,1.0,92.22639488888547,-287.52777248963156,78,500.0
70,42751,29,43789,500.0,500.0,450.0,444.3045650309126,True,1.0,55.69543496908739,555.6954349690874,77,500.0
71,18997,55,43789,500.0,500.0,450.0,424.31262055375765,True,1.0,75.68737944624235,131.38281441532973,77,500.0
72,13505,17,43789,500.0,500.0,450.0,441.7675779352173,True,1.0,58.232422064782725,-310.38476351988754,77,500.0
73,13505,4,44002,500.0,500.0,450.0,481.80627659413506,False,1.0,0.0,1000.0,76,500.0
74,45461,84,44002,500.0,500.0,450.0,426.0545537278807,True,1.0,73.94544627211928,573.9454462721193,76,500.0
75,14213,56,44002,500.0,500.0,450.0,410.24724675201594,True,1.0,89.75275324798406,163.69819952010334,76,500.0
76,42593,93,44002,500.0,500.0,450.0,430.3245502819797,True,1.0,69.67544971802027,-266.6263507618764,76,500.0
77,14546,44,44165,500.0,500.0,450.0,431.4234381990015,True,1.0,68.57656180099849,568.5765618009984,75,500.0
78,42517,97,44165,500.0,500.0,450.0,464.5724863254206,False,1.0,0.0,568.5765618009984,75,500.0
79,42252,99,44165,500.0,500.0,450.0,455.13289371071505,False,1.0,0.0,568.5765618009984,75,500.0
80,43787,23,44165,500.0,500.0,450.0,475.5508388195772,False,1.0,0.0,568.5765618009984,75,500.0
81,42252,44,44165,500.0,500.0,450.0,464.7882186294649,False,1.0,0.0,568.5765618009984,75,500.0
82,19441,71,44165,500.0,500.0,450.0,441.5748175296064,True,1.0,58.42518247039362,127.00174427139206,75,500.0
83,45363,77,44165,500.0,500.0,450.0,478.26183461994316,False,1.0,0.0,127.00174427139206,75,500.0
84,17562,32,44165,500.0,500.0,450.0,420.02756279169336,True,1.0,79.97243720830664,-293.0258185203013,75,500.0
85,43423,39,44729,500.0,500.0,450.0,407.04408658204744,True,1.0,92.95591341795256,592.9559134179526,74,500.0
86,13505,9,44729,500.0,500.0,450.0,413.10430746980774,True,1.0,86.89569253019226,179.85160594814488,74,500.0
87,44656,55,44729,500.0,500.0,450.0,470.0123415536805,False,1.0,0.0,179.85160594814488,74,500.0
88,14546,6,44729,500.0,500.0,450.0,446.5689507226249,True,1.0,53.43104927737511,-266.71734477448,74,500.0
89,13411,16,44736,500.0,500.0,450.0,419.51446011302414,True,1.0,80.48553988697586,580.4855398869759,73,500.0
90,42751,19,44736,500.0,500.0,450.0,450.0940297593027,False,1.0,0.0,580.4855398869759,73,500.0
91,45459,86,44736,500.0,500.0,450.0,418.7080892441852,True,1.0,81.2919107558148,161.77745064279065,73,500.0
92,45785,47,44736,500.0,500.0,450.0,467.66883375699626,False,1.0,0.0,161.77745064279065,73,500.0
93,44165,30,44736,500.0,500.0,450.0,445.15406480166274,True,1.0,54.84593519833726,-283.3766141588721,73,500.0
94,14108,36,44806,500.0,500.0,450.0,439.2919103486834,True,1.0,60.708089651316584,560.7080896513166,72,500.0
95,42943,10,44806,500.0,500.0,450.0,432.1360880233089,True,1.0,67.8639119766911,128.57200162800774,72,500.0
96,47589,25,44806,500.0,500.0,450.0,461.7254333807,False,1.0,0.0,128.57200162800774,72,500.0
97,47589,74,44806,500.0,500.0,450.0,437.56313494980515,True,1.0,62.436865050194854,-308.9911333217974,72,500.0
98,42582,88,44867,500.0,500.0,450.0,412.88849273844914,True,1.0,87.11150726155086,587.1115072615509,71,500.0
99,47170,69,44867,500.0,500.0,450.0,415.6205311908464,True,1.0,84.3794688091536,171.49097607070445,71,500.0
100,19442,80,44867,500.0,500.0,450.0,491.5707898094564,False,1.0,0.0,171.49097607070445,71,500.0
101,47191,72,44867,500.0,500.0,450.0,486.7722621636847,False,1.0,0.0,171.49097607070445,71,500.0
102,42488,99,44867,500.0,500.0,450.0,467.9736420429675,False,1.0,0.0,171.49097607070445,71,500.0
103,45363,93,44867,500.0,500.0,450.0,428.92829653135675,True,1.0,71.07170346864325,-257.4373204606523,71,500.0
104,44923,26,44923,500.0,500.0,450.0,492.2258739612952,False,1.0,0.0,1000.0,70,500.0
105,41142,92,44923,500.0,500.0,450.0,475.0875813569216,False,1.0,0.0,1000.0,70,500.0
